tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,features
tt0119484,Kull: The Conqueror,1997,95,"Action,Adventure,Fantasy",4.9,9241,"Action,Adventure,Fantasy 1997"
tt0119485,Kundun,1997,134,"Biography,Drama,History",7.0,32248,"Biography,Drama,History 1997"
tt0119488,L.A. Confidential,1997,138,"Crime,Drama,Mystery",8.2,658811,"Crime,Drama,Mystery 1997"
tt0119506,Lawn Dogs,1997,101,Drama,7.4,9274,Drama 1997
tt0119517,Your Friends and Neighbors,1998,100,"Comedy,Drama,Romance",6.3,8612,"Comedy,Drama,Romance 1998"
tt0119527,Deceiver,1997,106,"Crime,Drama,Mystery",6.4,7572,"Crime,Drama,Mystery 1997"
tt0119528,Liar Liar,1997,86,"Comedy,Fantasy",6.9,363448,"Comedy,Fantasy 1997"
tt0119535,A Life Less Ordinary,1997,103,"Comedy,Crime,Fantasy",6.3,38465,"Comedy,Crime,Fantasy 1997"
tt0119558,Lolita,1997,137,"Drama,Romance",6.8,74767,"Drama,Romance 1997"
tt0119567,The Lost World: Jurassic Park,1997,129,"Action,Adventure,Sci-Fi",6.6,477886,"Action,Adventure,Sci-Fi 1997"
tt0119572,Love Jones,1997,109,"Comedy,Drama,Romance",7.4,6392,"Comedy,Drama,Romance 1997"
tt0119590,Ma vie en rose,1997,88,Drama,7.5,9263,Drama 1997
tt0119592,Mad City,1997,115,"Crime,Drama,Thriller",6.3,21924,"Crime,Drama,Thriller 1997"
tt0119594,Twilight,1998,94,"Crime,Drama,Mystery",6.2,14068,"Crime,Drama,Mystery 1998"
tt0119626,Martín (Hache),1997,123,Drama,7.6,5106,Drama 1997
tt0119632,The MatchMaker,1997,97,"Comedy,Romance",6.6,6201,"Comedy,Romance 1997"
tt0119640,McHale's Navy,1997,108,"Action,Comedy",4.6,7393,"Action,Comedy 1997"
tt0119642,Mean Guns,1997,110,"Action,Crime,Thriller",5.3,5193,"Action,Crime,Thriller 1997"
tt0119643,Meet Joe Black,1998,178,"Drama,Fantasy,Romance",7.2,299758,"Drama,Fantasy,Romance 1998"
tt0119654,Men in Black,1997,98,"Action,Adventure,Comedy",7.3,665387,"Action,Adventure,Comedy 1997"
tt0119664,Metro,1997,117,"Action,Comedy,Crime",5.6,30620,"Action,Comedy,Crime 1997"
tt0119668,Midnight in the Garden of Good and Evil,1997,155,"Crime,Drama,Mystery",6.6,43814,"Crime,Drama,Mystery 1997"
tt0119670,The Mighty,1998,100,"Comedy,Drama",7.2,14904,"Comedy,Drama 1998"
tt0119675,Mimic,1997,105,"Horror,Sci-Fi",6.0,60017,"Horror,Sci-Fi 1997"
tt0119683,Les Misérables,1998,134,"Crime,Drama,Romance",7.4,44491,"Crime,Drama,Romance 1998"
tt0119695,Money Talks,1997,97,"Action,Comedy,Crime",6.2,33567,"Action,Comedy,Crime 1997"
tt0119698,Princess Mononoke,1997,133,"Adventure,Animation,Fantasy",8.3,483955,"Adventure,Animation,Fantasy 1997"
tt0119707,Mortal Kombat: Annihilation,1997,95,"Action,Adventure,Fantasy",3.6,61629,"Action,Adventure,Fantasy 1997"
tt0119709,Most Wanted,1997,99,"Action,Thriller",5.6,6676,"Action,Thriller 1997"
tt0119715,Mousehunt,1997,98,Comedy,6.5,63663,Comedy 1997
tt0119718,Mr. Magoo,1997,87,"Adventure,Comedy,Family",4.1,16925,"Adventure,Comedy,Family 1997"
tt0119731,Murder at 1600,1997,107,"Action,Crime,Drama",6.1,34686,"Action,Crime,Drama 1997"
tt0119734,Music from Another Room,1998,104,"Comedy,Drama,Romance",6.3,5718,"Comedy,Drama,Romance 1998"
tt0119738,My Best Friend's Wedding,1997,105,"Comedy,Drama,Romance",6.4,167092,"Comedy,Drama,Romance 1997"
tt0119778,Next Stop Wonderland,1998,104,"Comedy,Drama,Romance",6.5,5338,"Comedy,Drama,Romance 1998"
tt0119783,Night Falls on Manhattan,1996,113,"Crime,Drama,Mystery",6.7,9525,"Crime,Drama,Mystery 1996"
tt0119784,The Night Flier,1997,97,"Fantasy,Horror,Mystery",6.0,13414,"Fantasy,Horror,Mystery 1997"
tt0119791,Nightwatch,1997,101,"Drama,Horror,Thriller",6.2,22672,"Drama,Horror,Thriller 1997"
tt0119792,Nil by Mouth,1997,128,Drama,7.3,11062,Drama 1997
tt0119794,Nirvana,1997,113,"Action,Drama,Sci-Fi",6.1,7492,"Action,Drama,Sci-Fi 1997"
tt0119807,Nothing to Lose,1997,98,"Action,Adventure,Comedy",6.7,52468,"Action,Adventure,Comedy 1997"
tt0119809,Nowhere,1997,82,"Comedy,Drama,Sci-Fi",6.6,12278,"Comedy,Drama,Sci-Fi 1997"
tt0119815,Four Days in September,1997,110,"Action,Drama,History",7.4,6388,"Action,Drama,History 1997"
tt0119822,As Good as It Gets,1997,139,"Comedy,Drama,Romance",7.7,338032,"Comedy,Drama,Romance 1997"
tt0119832,One Night Stand,1997,102,"Drama,Romance",5.9,7442,"Drama,Romance 1997"
tt0119843,Oscar and Lucinda,1997,132,"Drama,Romance",6.5,7436,"Drama,Romance 1997"
tt0119848,Out to Sea,1997,106,"Comedy,Romance",6.1,10279,"Comedy,Romance 1997"
tt0119859,Paradise Road,1997,122,"Drama,History,War",6.8,6267,"Drama,History,War 1997"
tt0119861,Pardes,1997,191,"Drama,Musical,Romance",6.9,17174,"Drama,Musical,Romance 1997"
tt0119874,The Peacemaker,1997,124,"Action,Crime,Drama",6.0,66503,"Action,Crime,Drama 1997"
tt0119879,Perdita Durango,1997,129,"Action,Crime,Horror",6.3,10908,"Action,Crime,Horror 1997"
tt0119887,The Pest,1997,84,Comedy,4.8,9820,Comedy 1997
tt0119889,The Phantom of the Opera,1998,103,Horror,4.3,6223,Horror 1998
tt0119891,Phantoms,1998,96,"Horror,Sci-Fi,Thriller",5.4,24539,"Horror,Sci-Fi,Thriller 1998"
tt0119896,Picture Perfect,1997,101,"Comedy,Drama,Romance",5.6,22398,"Comedy,Drama,Romance 1997"
